type;account.name;listing.usableAreas;listing.totalAreas;listing.title;listing.description;listing.createdAt;listing.updatedAt;listing.floors;listing.parkingSpaces;listing.address.zipCode;listing.address.street;listing.address.neighborhood;listing.address.streetNumber;listing.suites;listing.bathrooms;listing.bedrooms;listing.pricingInfo.salePrice;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.publicationType;listing.unitTypes;listing.unitSubTypes;listing.usageTypes;listing.amenities;listing.address.point.lat;listing.pricingInfo.businessType;listing.address.zone;listing.acceptExchange;listing.subtitle;account.licenseNumber;listing.pricingInfo.price;listing.unitFloor;listing.address.point.lon;listing.preview;listing.listingType;listing.address.point.source;listing.propertyType;listing.unitsOnTheFloor;listing.isInactive;listing.externalId;listing.pricingInfo.isRent;listing.address.state;listing.address.precision;listing.pricingInfo.isSale;listing.legacyId;listing.pricingInfo.businessLabel;listing.address.country;listing.address.level;listing.advertiserId;listing.link;listing.portal;listing.id;listing.businessTypeContext;listing.displayAddressType;listing.address.city;listing.address.confidence;listing.pricingInfo.period;listing.pricingInfo.rentalTotalPrice;listing.pricingInfo.rentalPrice;imvl_type;listing.pool;listing.sauna;listing.backyard;listing.garden;listing.barbgrill;listing.partyhall;listing.tenniscourt;listing.sportcourt;listing.bathtub;listing.soundproofing;listing.fireplace;listing.gym;listing.hottub;listing.furnished;listing.guestpark;listing.playground;listing.mountainview
;BRUNO LARA IMOVEIS;100;400;Casa para alugar no Centro de Igarapé;Casa para alugar no Centro de Igarapé.<br><br>A área externa possui uma casa com dois quartos, sala e cozinha.<br>O lote ainda dispõe de construção de um sala, banheiro e área de serviços !<br>Ótimo padrão para instalações comerciais.<br>O imóvel está localizado ao lado da trincheira de Igarapé.<br><br>Alugue rápido, e sem fiador! Agende agora uma visita pelo nosso site buscando pelo código do imóvel.<br>Temos um jeito diferente de alugar imóveis.<br><br>Agende sua visita.<br>Bruno Lara Imóveis, referência em morar bem !! -;2023-05-05T00:42:34.514Z;2023-05-05T12:43:45.934Z;;15;32900000;Rua João Rosa;Centro;;0;2;3;;500;;STANDARD;HOME;;RESIDENTIAL;KITCHEN|SERVICE_AREA;;RENTAL;Bairros;False;Casa para alugar em;;3.000;0;;False;USED;;UNIT;0;False;CA0091;True;Minas Gerais;RANGE_INTERPOLATED;False;;Alugar;BR;STREET;7fb9bffc-fe6d-fe0e-ab85-e349552c2916;/imovel/aluguel-casa-3-quartos-com-cozinha-centro-igarape-mg-100m2-id-2630256663/;GRUPOZAP;2630256663;RENTAL;STREET;Igarapé;VALID_STREET;mês;;3.000;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
premium;LIDER NEGÓCIOS IMOBILIÁRIOS;150;180;Casa para aluguel, 3 quartos, 2 suítes, 2 vagas, GRANADA - Uberlândia/MG;CASA GRANDE COM SALA EM 02 AMBIENTES , HALL PARA 03 QUARTOS SENDO 02 SUÍTES (01 SUÍTE COM BOX DE VIDRO E ARMÁRIO) , COZINHA <br>COM ARMÁRIO FOGÃO COOKTOP E DEPURADOR , 01 BANHEIRO SOCIAL , ÁREA DE SERVIÇO , 01 BANHEIRO EXTERNO E 02 VAGA DE GARAGEM , <br>PORTÃO ELETRONICO , CAMERA DE SEGURANÇA E JARDIM DE INVERNO .;2023-04-26T15:25:29.800Z;2023-05-05T03:48:57.284Z;0;2;38410607;Rua Emborcação;Granada;;2;4;3;;;;PREMIUM;HOME;;RESIDENTIAL;BALCONY|GARAGE|KITCHEN|SAFETY_CIRCUIT|BACKYARD|SERVICE_AREA;;RENTAL;Bairros;False;Casa para alugar em;03984-J-MG;3.000;0;;False;USED;;UNIT;0;False;17978;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;5cfeb29c-db04-b962-9a2a-1e412827a3ed;/imovel/aluguel-casa-3-quartos-com-varanda-granada-uberlandia-mg-150m2-id-2628549406/;GRUPOZAP;2628549406;RENTAL;STREET;Uberlândia;VALID_STREET;mês;;3.000;casas;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;Confiar Imóveis Ltda;171;360;Linda casa de 3 quartos, 2 vagas de garagem, Bairro São Salvador BH;-Sala ampla para 2 ambientes com piso em porcelanato, ventilador de teto e, sancas de gesso.<br>-Cozinha com armários planejados, pias inox e bancadas em granito, piso em granito.<br>-Banho social com box, bancada em mármore e espelho.<br>-Quartos amplos com piso em taco, sendo o de casal suíte.<br>-DCE completo.<br>-Portão eletrônico na rua lateral, acesso pelo quarto de empregada.<br>-3Vagas de garagem livres e cobertas.<br>- Portão eletrônico e câmeras de monitoramento.<br>Òtima localização, próximo a Av Abílio Machado, e próximo a vias de transito rápido.<br>OPORTUNIDADE<br>CONFIAR IMÓVEIS BH;2023-04-26T00:15:34.515Z;2023-05-04T23:59:57.208Z;;4;30881650;Rua Itinga;São Salvador;;1;2;3;;139;;STANDARD;HOME;;RESIDENTIAL;INTERCOM|SAFETY_CIRCUIT|GARDEN;;RENTAL;Bairros;False;Casa para alugar em;30140-F-MG;4.100;0;;False;USED;;UNIT;0;False;11554;True;Minas Gerais;GEOMETRIC_CENTER;False;;Alugar;BR;STREET;14993fe7-5920-451c-e47c-9f3fbfec4ff0;/imovel/aluguel-casa-3-quartos-com-interfone-sao-salvador-belo-horizonte-mg-171m2-id-2628412080/;GRUPOZAP;2628412080;RENTAL;STREET;Belo Horizonte;VALID_STREET;mês;;4.100;casas;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False
premium;LAR IMÓVEIS LOCAÇÃO;233;360;Casa para aluguel, 3 quartos, 1 suíte, 2 vagas, Santa Amélia - Belo Horizonte/MG;Próximo a Drogaria Araujo.<br><br>Casa com aproximadamente 233 m² de área construída e de lote com 360 m².<br><br>Casa: Varanda, 02 salas amplas, armário, piso em ardósia. 03 quartos com armários, piso em tabua corrida. Banho social e suíte com armários sob pia, bancada, piso em cerâmica. Cozinha com armários e bancada. Área de serviço externa corredores laterais, fundos amplo com churrasqueira. <br><br>2 vagas de garagem, sendo 1 coberta e 1 descoberta e em linha.;2023-04-22T07:05:57.283Z;2023-05-05T11:19:40.523Z;0;2;31560160;Rua Conceição Maia;Santa Amélia;439;1;3;3;;2.100;;PREMIUM;HOME;;RESIDENTIAL;BALCONY|GARAGE|KITCHEN|INTERCOM|GARDEN|BARBECUE_GRILL|BACKYARD|SERVICE_AREA;-19.839259;RENTAL;Bairros;False;Casa para alugar em;01341-J-MG;4.000;1;-43.97204;False;USED;GOOGLE;UNIT;0;False;73491;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;7480c55e-a271-6c0d-c480-f1d5e488cc47;/imovel/aluguel-casa-3-quartos-com-churrasqueira-santa-amelia-belo-horizonte-mg-233m2-id-2627771061/;GRUPOZAP;2627771061;RENTAL;ALL;Belo Horizonte;VALID_STREET;mês;;4.000;casas;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False
;DELTA IMOVEIS E ADMINISTRACAO LIMITADA - EPP;200;200;Casa para aluguel, 3 quartos, 1 suíte, 2 vagas, Vigilato Pereira - Uberlândia/MG;Casa com aproximadamente 200m² de área construída sendo, 02 salas, copa, 03 quartos sendo 01 suite, cozinha, banho social, area de serviço, quintal, despensa, 02 vagas de garagem.;2023-03-01T13:15:35.454Z;2023-05-04T15:03:37.680Z;0;2;38408386;Rua Doutor Lacerda;Vigilato Pereira;;1;1;3;;;;STANDARD;HOME;;RESIDENTIAL;GARAGE|KITCHEN|SERVICE_AREA;;RENTAL;Bairros;False;Casa para alugar em;01873-J-MG;1.900;0;;False;USED;;UNIT;0;False;2503;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;3c8ac49d-58a5-f374-4fdc-a6ec5e3d89d7;/imovel/aluguel-casa-3-quartos-vigilato-pereira-uberlandia-mg-200m2-id-2615933295/;GRUPOZAP;2615933295;RENTAL;STREET;Uberlândia;VALID_STREET;mês;;1.900;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;TONINHO NETIMOVEIS;220;220;Locação Casa Eldorado Contagem;"<b>EXCELENTE CASA COMERCIAL NA RUA JATOBAS NO ELDORADO.</b><br>A poucos metros da Praça da Glória e da Av. Olimpio Garcia. Com estrutura de loja para restaurante montada na parte da frente do imóvel e com casa ampla de 03 quartos nos fundos, com quintal para estacionamento de vários veículos.<br><br><b>IMÓVEL: </b><br><b>Lote de aproximadamente 360m²; dividido da seguinte forma:</b><br> <br><b>Frente: </b>Loja com boa visibilidade para a rua, com 02 banheiros (masculino e feminino) e espaço para cozinha com estrutura de passa prato e gás canalizado. Acabamento em cerâmica.<br><b>Fundos</b>: Casa com quintal amplo cimentado, com varanda, uma sala grande, copa, 03 quartos, banheiro, cozinha e área de serviço. Acabamento em ardosia.<br><b>Garagem</b>: Quintal amplo com possibilidade de parar mais de 5 carros.<br><br><b>BENEFÍCIOS:</b><br>Localização, estrutura de restaurante pronta e casa nos fundos.<br><br><i><b>(Os preços e informações poderão sofrer mudanças sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores.)</b></i><br> <br>";2023-03-31T08:30:10.337Z;2023-05-05T11:35:43.896Z;;5;32315110;Rua Jatobás;Eldorado;;0;3;3;;180;;STANDARD;HOME;;RESIDENTIAL;BALCONY;;RENTAL;Bairros;False;Casa para alugar em;01616-J-MG;2.100;0;;False;USED;;UNIT;0;False;961505;True;Minas Gerais;GEOMETRIC_CENTER;False;;Alugar;BR;STREET;5b8f87ee-c669-2aef-f677-ffaba47fa594;/imovel/aluguel-casa-3-quartos-com-varanda-eldorado-contagem-mg-220m2-id-2621909817/;GRUPOZAP;2621909817;RENTAL;STREET;Contagem;VALID_STREET;mês;;2.100;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;Silvio Ximenes Netimóveis;200;330;Locação Casa Nova Granada Belo Horizonte;Venha morar em um dos melhores pontos do Bairro Nova Granada.<br> <br>Todos os tipos de comércios na região como supermercados, padarias, farmácias, academias, restaurantes e hospital da Unimed. Ótima localização há dois quarteirões da Av. Silva Lobo, fácil acesso a Av. Amazonas.<br>Casa com 2 salas sendo uma para 2 ambientes, 3 quartos amplos sendo dois deles com armários embutidos, sendo 1 suíte, banhos sociais com box. Cozinha com armários e bancada em garnito. Área de serviço.<br> <br>Garagem coberta para 2 carros de pequeno porte.<br> <br>Não perca esta oportunidade! Ligue agora mesmo, agende já sua visita e conheça seu novo endereço residencial.<br> <br><b>Os preços e informações poderão sofrer mudanças sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores.</b><br> <br>;2023-03-24T04:32:28.709Z;2023-04-21T03:11:02.983Z;;2;30431340;Rua Peperi;Nova Granada;;1;1;3;;130;;STANDARD;HOME;;RESIDENTIAL;BALCONY;;RENTAL;Bairros;False;Casa para alugar em;6532-J-MG;2.500;0;;False;USED;;UNIT;0;False;950249;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;eb3f9dbb-584f-f813-cd8c-25fb840b295a;/imovel/aluguel-casa-3-quartos-com-varanda-nova-granada-belo-horizonte-mg-200m2-id-2620480647/;GRUPOZAP;2620480647;RENTAL;STREET;Belo Horizonte;VALID_STREET;mês;;2.500;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;QuintoAndar Aluguel;155;155;Casa para Aluguel - Nova Vista, 3 Quartos, 155 m2;Casa para Aluguel - Nova Vista, 3 Quartos, 155 m2. Sobre o imóvel: <br><br>Valores:<br>- Aluguel: 2830<br>- Condomínio: 0<br>- IPTU: 57<br><br>Que tal agendar uma visita?<br>Entre em contato pelo formulário. Você receberá uma mensagem por e-mail e WhatsApp com os próximos passos.<br><br>Seu imóvel sem burocracia<br>O QuintoAndar revolucionou o jeito de alugar e comprar imóveis: rápido, fácil, online, sem fiador e o melhor, sem burocracia. Conheça esse e outros imóveis no site do QuintoAndar. CRECI-MG J5851;2023-04-07T15:56:14.314Z;2023-05-01T12:09:59.931Z;;4;31070070;Rua Padre Faustino;Nova Vista;;1;3;3;;57;;STANDARD;HOME;;RESIDENTIAL;GARAGE|PETS_ALLOWED;;RENTAL;Bairros;False;Casa para alugar em;24344-J-SP;2.830;0;;False;USED;;UNIT;0;False;893579915;True;Minas Gerais;APPROXIMATE;False;;Alugar;BR;STREET;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;/imovel/aluguel-casa-3-quartos-nova-vista-belo-horizonte-mg-155m2-id-2624227184/;GRUPOZAP;2624227184;RENTAL;STREET;Belo Horizonte;VALID_STREET;mês;;2.830;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;ATUARE IMOVEIS;190;190;Ótima casa para locação, com 03 dormitórios, sendo 01 suíte, 01 sala, 01 sala de jantar, 01 escritór;CA00043 - Ótima casa para locação em Pouso Alegre, no bairro Saude, com 03 dormitórios, sendo 01 suíte, 01 sala, 01 sala de jantar, 01 escritório, cozinha, banheiro, dispensa para empregada, churrasqueira, área de serviço, garagem para 02 carros, cerca elétrica, alarme e câmera de segurança.<br><br>Casa possuí armários planejados nos quartos, escritório e cozinha equipada com cooktop, forno, coifa e purificador de água<br>Aluguel 3400,00 + Iptu 59,00/mês <br><br>*Valores e disponibilidade sujeito a alteração sem aviso prévio.<br>Obs.: CASA SEM MOBILIA<br><br>;2023-04-26T12:28:50.302Z;2023-05-05T11:31:33.788Z;;2;37551167;;Saúde;;1;3;3;;59;;STANDARD;HOME;;RESIDENTIAL;BARBECUE_GRILL|ALARM_SYSTEM|KITCHEN|LAUNDRY|HOME_OFFICE|AIR_CONDITIONING|BACKYARD;;RENTAL;Bairros;False;Casa para alugar em;0005857-J-MG;3.400;0;;False;USED;;UNIT;0;False;CA00043;True;Minas Gerais;Precision_NONE;False;;Alugar;BR;CITY;cd22d7f0-ce29-4fa4-48f9-114405f517bb;/imovel/aluguel-casa-3-quartos-com-churrasqueira-saude-pouso-alegre-mg-190m2-id-2628502656/;GRUPOZAP;2628502656;RENTAL;NEIGHBORHOOD;Pouso Alegre;VALID_STREET;mês;;3.400;casas;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
;MODULO IMOVEIS LTDA - EPP;300;300;Casa Residencial para locação Bairro Umuarama;Casa residencial em ótima localização no bairro Umuarama com aproximadamente 300 m² sendo sala ampla, sala de jantar, cozinha com armários e mesa embutida,3 quartos sendo 1 suíte com armários,2 banheiro social com box, área ampla de fundo com edícula e área de serviço, 2 vagas na garagem;2023-04-28T13:52:17.466Z;2023-05-04T14:11:52.331Z;0;2;38405314;;Umuarama;;1;3;3;;824;;STANDARD;HOME;;RESIDENTIAL;GARAGE|KITCHEN|SERVICE_AREA;;RENTAL;Bairros;False;Casa para alugar em;01308-J-MG;3.000;0;;False;USED;;UNIT;0;False;34545;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;a546aa24-5d3a-f8c0-86c6-1046fed4e89d;/imovel/aluguel-casa-3-quartos-umuarama-uberlandia-mg-300m2-id-2629054266/;GRUPOZAP;2629054266;RENTAL;NEIGHBORHOOD;Uberlândia;VALID_STREET;mês;;3.000;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;REMAX RED;130;130;CASA PARA LOCAÇÃO BAIRRO SÃO DIMAS;CASA LINEAR, PARA LOCAÇÃO.<br>3 QUARTOS SENDO 1 SUITE , SALA COZINHA , COPA, ÁREA DE SERVIÇO , ÁREA EXTERNA , 1 VAGA DE GARAGEM.<br>VALOR LOCAÇÃO 1.200,00 +TAXAS CONSULTAR;2023-04-10T22:24:08.068Z;2023-04-26T02:12:31.533Z;;1;36407126;;Sao Dimas;;;2;3;;;;STANDARD;HOME;;RESIDENTIAL;GARAGE|LAUNDRY;;RENTAL;Bairros;False;Casa para alugar em;7066-J-MG;1.200;0;;False;USED;;UNIT;0;False;860421004-307;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;dca64ea2-d59c-b1aa-ec79-91f9270f8bc4;/imovel/aluguel-casa-3-quartos-sao-dimas-conselheiro-lafaiete-mg-130m2-id-2625209341/;GRUPOZAP;2625209341;RENTAL;NEIGHBORHOOD;Conselheiro Lafaiete;VALID_STREET;mês;;1.200;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;Eccos Imóveis;320;320;Casa com 3 quartos para alugar no bairro Tabajaras;Casa recém reformada com sala em 3 ambientes,<br>Sala em 3 ambientes, sala de jantar,<br>3 quartos, todos com armários, sendo 1 suíte,<br>Banheiro social,<br>Espaço gourmet, <br>Estendal,<br>Quintal amplo,<br>Lavanderia,<br>Edícula com banheiro, despensa,<br>2 vagas de garagem.<br><br>Entre em contato com o nosso departamento comercial para mais informações. Será um prazer atendê-lo(a).<br>*Os valores podem ser alterados sem aviso prévio.<br><br>Fale conosco: -;2023-04-26T11:43:13.262Z;2023-04-26T11:43:14.602Z;;2;38400276;;Tabajaras;;1;3;3;;;;STANDARD;HOME;;RESIDENTIAL;;;RENTAL;Bairros;False;Casa para alugar em;;4.500;0;;False;USED;;UNIT;0;False;CA01230;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;c9385a03-af40-f8de-41a7-fa0af79f7122;/imovel/aluguel-casa-3-quartos-tabajaras-uberlandia-mg-320m2-id-2628488375/;GRUPOZAP;2628488375;RENTAL;NEIGHBORHOOD;Uberlândia;VALID_STREET;mês;;4.500;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;Terra Imóveis;60;;Casa para aluguel, 3 quartos, 1 suíte, Vera Cruz - Belo Horizonte/MG;Casa com 3 quartos, 1 suíte, 1 banheiro social, sala, copa conjugada com a cozinha, área de serviço com quintal<br><br>Obs: Taxa de seguro incêndio à consultar;2023-03-20T17:53:51.198Z;2023-04-13T13:31:03.693Z;;0;30285170;Rua Desembargador Bráulio;Vera Cruz;;1;2;3;;;;STANDARD;HOME;;RESIDENTIAL;;;RENTAL;Bairros;False;Casa para alugar em;17569-J-MG;1.200;0;;False;USED;;UNIT;0;False;700;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;87e50870-0277-47e3-9722-831b84c8423b;/imovel/aluguel-casa-3-quartos-vera-cruz-belo-horizonte-mg-60m2-id-2619730928/;GRUPOZAP;2619730928;RENTAL;STREET;Belo Horizonte;VALID_STREET;mês;;1.200;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;CASA GRANDE IMOBILIARIA LTDA - ME;135;250;Aluguel Casa CENTRO;Está em busca de uma oportunidade de morar bem no centro de Uberlândia??? Essa é a sua chance, este imóvel te oferece uma facilidade de locomoção incrível, localizando-se entre as duas principais avenidas da cidade, além de ficar próximo à vários pontos de ônibus inclusive próximo ao Terminal Central. Esta casa de oferece 3 quartos, banheiro social, cozinha, sala de estar, despensa e um quintal nos fundos com um lavabo. Entre em contato conosco para mais informações!<br><br>*Imóvel pode ser usado para fins comerciais*;2023-03-28T01:06:53.101Z;2023-05-05T09:28:29.020Z;;1;38400030;;Centro;;;2;3;;;;STANDARD;HOME;;RESIDENTIAL;KITCHEN|DEPOSIT|GARAGE|NEAR_SCHOOL|NEAR_SHOPPING_CENTER|PAVED_STREET|SEA_VIEW|GRASS|GREEN_SPACE|NEAR_ACCESS_ROADS|SERVICE_AREA|PETS_ALLOWED;;RENTAL;Bairros;False;Casa para alugar em;03321-J-MG;1.550;0;;False;USED;;UNIT;0;False;97;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;430da04c-fece-7d1e-d2d2-5924fcb6b7d0;/imovel/aluguel-casa-3-quartos-com-cozinha-centro-uberlandia-mg-135m2-id-2621236638/;GRUPOZAP;2621236638;RENTAL;NEIGHBORHOOD;Uberlândia;VALID_STREET;mês;;1.550;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;Multi Consultoria de Imóveis;220;220;Casa - JARDIM KARAIBA;Está procurando uma casa no bairro Jardim Karaíba? Está e a sua grande oportunidade! Excelente casa com sala de visitas em dois ambientes, sala de jantar, escritório, hall para três dormitórios com armários (sendo uma suíte com box, espelho), banheiro social com box, espelho, cozinha com armário na pia, área de serviço com banheiro, piscina, ducha, piso porcelanato, energia fotovoltaíca, câmeras de monitoramento, duas vagas de garagem para carros, portão eletrônico, concertina, área construída 220m², área total 300m². Temos o imóvel ideal para você. Não perca a oportunidade que a Multi tem para você!;2023-05-04T04:31:29.805Z;2023-05-04T04:31:32.244Z;;2;38411178;;Jardim Karaíba;;1;3;3;;;;STANDARD;HOME;;RESIDENTIAL;ADULT_POOL|POOL;;RENTAL;Bairros;False;Casa para alugar em;01180-J-MG;3.500;0;;False;USED;;UNIT;0;False;L35026;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;ebece20f-f588-ac1d-2297-33ffe6303afa;/imovel/aluguel-casa-3-quartos-com-piscina-jardim-karaiba-uberlandia-mg-220m2-id-2630061430/;GRUPOZAP;2630061430;RENTAL;NEIGHBORHOOD;Uberlândia;VALID_STREET;mês;;3.500;casas;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;Smart Imoveis;100;100;Casa três quartos Nacional!;Casa para locação no bairro Nacional.<br>Próximo a rua principal do bairro com comércios. Casa duplex com acabamento em porcelanato, composta por 03 quartos, 02 banhos com cozinha americana conjugada com a sala de estar, área de serviço separada.<br>Vaga de garagem descoberta para um carro.;2023-04-06T08:05:01.061Z;2023-05-05T06:57:40.500Z;0;1;32185120;Rua Pascoal da Silva Guimarães;Nacional;;0;2;3;;70;;STANDARD;HOME;;RESIDENTIAL;BALCONY|INTERNET_ACCESS|GARAGE|KITCHEN|INTERCOM|FULL_CABLING|PETS_ALLOWED;;RENTAL;Bairros;False;Casa para alugar em;;1.650;1;;False;USED;;UNIT;0;False;1071;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;ca2ff1a2-b326-61e9-c8a6-097bf3897688;/imovel/aluguel-casa-3-quartos-com-varanda-nacional-contagem-mg-100m2-id-2623588714/;GRUPOZAP;2623588714;RENTAL;STREET;Contagem;VALID_STREET;mês;;1.650;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
rankingSuperPremium;Imobiliária Elcione Botelho Ltda;180;;Casa para aluguel com 03 quartos no Bairro Santa Rosa - Uberlândia - MG;Linda casa aprox. 180 m2 com sala ampla, sala de jantar, 03 quartos sendo 02 com armários e 01 suíte, sendo um dos quarto com jardim de inferno e 02 dos quartos com ar condicionado, banheiro social e suíte com armário e box, cozinha montada de armários com fogão Cooktop e forno, varanda com churrasqueira e fogão Cooktop, pia e armário, banheiro externo, área de serviço, piscina aquecida, garagem para 02 carros, portão eletrônico, aquecimento solar, cerca elétrica, concertina e interfone. Obs. As mobílias das fotos não faz parte da locação.;2023-04-27T21:08:12.817Z;2023-04-28T19:26:08.416Z;;2;38401728;Rua Thaís Rodrigues;Santa Rosa;;1;2;3;;;;SUPER_PREMIUM;HOME;;RESIDENTIAL;GOURMET_SPACE|BARBECUE_GRILL|ELECTRONIC_GATE|POOL|GARDEN|GOURMET_BALCONY;;RENTAL;Bairros;False;Casa para alugar em;;4.500;0;;False;USED;;UNIT;0;False;4603;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;32fd1ba6-06ea-a64b-fd27-5254789120bb;/imovel/aluguel-casa-3-quartos-com-piscina-santa-rosa-uberlandia-mg-180m2-id-2628864849/;GRUPOZAP;2628864849;RENTAL;STREET;Uberlândia;VALID_STREET;mês;;4.500;casas;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False
;Rotina Imobiliaria;222;250;Casa para aluguel, 3 quartos, 1 suíte, 2 vagas, Jardim Holanda - Uberlândia/MG;Excelente casa em ótima localização no bairro, dispõe sala, escritório, cozinha americana toda planejada com armários, banheiro social com box, 03 quartos com armários, despensa com banheiro, área de serviço reservada, varanda gourmet com churrasqueira e 02 vagas de garagem.;2023-03-28T10:31:50.700Z;2023-05-05T09:26:03.227Z;0;2;38412889;Alameda Antonio Cláudio Ricardo Souza;Jardim Holanda;170;1;2;3;;;;STANDARD;HOME;;RESIDENTIAL;BALCONY|GARAGE|LAUNDRY|KITCHEN|INTERCOM|BARBECUE_GRILL|GOURMET_SPACE|GOURMET_BALCONY|HOME_OFFICE|BACKYARD|SERVICE_AREA;-18.957638;RENTAL;Bairros;False;Casa para alugar em;;2.400;0;-48.310872;False;USED;GOOGLE;UNIT;0;False;63340;True;Minas Gerais;ROOFTOP;False;;Alugar;BR;STREET;e59f8911-8d96-b0e2-eaa1-d62578d91d96;/imovel/aluguel-casa-3-quartos-com-churrasqueira-jardim-holanda-uberlandia-mg-222m2-id-2621335017/;GRUPOZAP;2621335017;RENTAL;ALL;Uberlândia;VALID_STREET;mês;;2.400;casas;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
;BRUNO LARA PRIME;100;400;Casa para alugar no Centro de Igarapé;Casa para alugar no Centro de Igarapé.<br><br>A área externa possui uma casa com dois quartos, sala e cozinha.<br>O lote ainda dispõe de construção de um sala, banheiro e área de serviços !<br>Ótimo padrão para instalações comerciais.<br>O imóvel está localizado ao lado da trincheira de Igarapé.<br><br>Alugue rápido, e sem fiador! Agende agora uma visita pelo nosso site buscando pelo código do imóvel.<br>Temos um jeito diferente de alugar imóveis.<br><br>Agende sua visita.<br>Bruno Lara Imóveis, referência em morar bem !! -;2023-05-04T18:53:18.804Z;2023-05-05T06:53:28.847Z;;15;32900000;Rua João Rosa;Centro;;0;2;3;;500;;STANDARD;HOME;;RESIDENTIAL;KITCHEN|SERVICE_AREA;;RENTAL;Bairros;False;Casa para alugar em;;3.000;0;;False;USED;;UNIT;0;False;CA0091;True;Minas Gerais;RANGE_INTERPOLATED;False;;Alugar;BR;STREET;f5e82d9e-68c1-f021-bcc2-abb1fceae5ce;/imovel/aluguel-casa-3-quartos-com-cozinha-centro-igarape-mg-100m2-id-2630201411/;GRUPOZAP;2630201411;RENTAL;STREET;Igarapé;VALID_STREET;mês;;3.000;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
premium;HAIMOVEIS EMPREENDIMENTOS IMOBILIARIOS EIRELI;140;170;Casa para aluguel possui 140 metros quadrados em São Geraldo - Belo Horizonte - MG;Excelente casa Estilo Colonial e para fins COMERCIAIS OU RESIDENCIAIS.<br>2 Salas amplas para 3 ambientes com varanda frontal, Varanda lateral ampla com aprox. 30m², cozinha grande e com armários, 3 quartos excelente sendo 1 com armário e 1 suite com closed e hidromassagem, banho social com box, DCE e excelente área privativa nos fundos com banheiro e ducha.<br>Garagem com portão eletrônico cabendo 2 carros coberto e 2 descobertos, quarto de despejo.<br>Piso salas em tábua corrida.;2023-04-21T01:05:56.823Z;2023-04-26T16:51:12.286Z;;4;31050714;Rua Itaituba;Boa Vista;;1;1;3;;215;;PREMIUM;HOME;;RESIDENTIAL;PARKING|ELECTRONIC_GATE|PETS_ALLOWED;;RENTAL;Bairros;False;Casa para alugar em;;4.000;2;;False;USED;;UNIT;0;False;CA0096;True;Minas Gerais;APPROXIMATE;False;;Alugar;BR;STREET;3b73628d-07c1-c5c5-8121-e761010f2c42;/imovel/aluguel-casa-3-quartos-com-patio-estacionamento-boa-vista-belo-horizonte-mg-140m2-id-2627545743/;GRUPOZAP;2627545743;RENTAL;STREET;Belo Horizonte;VALID_STREET;mês;;4.000;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
